Container_ID,Declaration_Date,Declaration_Time,Trade_Regime,Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Risk_Flag
10008591,2020-01-01,11:48:04,Import,BE,PORT_20,UG,440890,IMP233,EXP939,178151.47,5331.56,5326.7432711892625,LINE_MODE_40,33.58,0
10008592,2020-01-01,19:31:56,Import,BE,PORT_40,UG,690722,IMP716,EXP540,103501.24,2822.53,2822.6537077006315,LINE_MODE_40,47.49,0
10008593,2020-01-01,04:00:40,Import,BE,PORT_20,UG,620822,IMP492,EXP449,224913.45,8979.35,8980.687397374166,LINE_MODE_40,41.01,0
10008594,2020-01-01,13:55:30,Import,BE,PORT_30,UG,690722,IMP808,EXP124,37416.96,6413.07,6417.929664608488,LINE_MODE_10,34.3,0
10008595,2020-01-01,18:22:46,Import,BE,PORT_40,UG,440890,IMP924,EXP628,246544.06,7022.36,7026.026296369157,LINE_MODE_40,68.08,0
10008596,2020-01-01,06:29:38,Import,BE,PORT_30,UG,440890,IMP184,EXP713,475960.45,8289.21,8291.121780732705,LINE_MODE_10,79.12,0
10008597,2020-01-01,10:11:52,Import,BE,PORT_40,UG,620822,IMP403,EXP385,191087.03,1144.7,1140.0851857090477,LINE_MODE_40,70.28,0
10008598,2020-01-01,14:21:25,Import,BE,PORT_30,UG,851712,IMP968,EXP841,213091.39,5555.1,5554.312156927417,LINE_MODE_10,28.04,0
10008599,2020-01-01,16:48:46,Import,BE,PORT_40,UG,440890,IMP139,EXP752,204722.32,2601.76,2602.1517157873645,LINE_MODE_40,74.92,0
10008600,2020-01-01,11:31:16,Import,BE,PORT_40,UG,440890,IMP874,EXP415,468712.26,6405.23,6410.078434235767,LINE_MODE_10,34.91,0
10008601,2020-01-01,10:30:52,Import,BE,PORT_30,UG,071080,IMP497,EXP996,51353.11,3506.42,3501.877248042669,LINE_MODE_40,46.54,0
10008602,2020-01-01,19:49:37,Import,BE,PORT_40,UG,851712,IMP125,EXP935,411781.62,9894.83,9895.757988681553,LINE_MODE_10,12.85,0
10008603,2020-01-01,17:13:02,Import,BE,PORT_40,UG,620822,IMP543,EXP992,425743.55,7762.68,7761.954288188231,LINE_MODE_40,76.83,0
10008604,2020-01-01,22:02:14,Import,BE,PORT_20,UG,940350,IMP144,EXP211,38927.78,6715.65,6717.654875604612,LINE_MODE_40,11.43,0
10008605,2020-01-01,05:01:33,Import,BE,PORT_20,UG,851712,IMP236,EXP372,473693.23,3569.49,3564.9488116288303,LINE_MODE_10,11.37,0
10008606,2020-01-01,09:24:00,Import,BE,PORT_20,UG,940350,IMP244,EXP595,265438.3,6535.64,6537.2632125650325,LINE_MODE_10,59.66,0
10008607,2020-01-01,05:20:26,Import,BE,PORT_20,UG,690722,IMP496,EXP682,325269.69,5786.73,5788.813285466173,LINE_MODE_10,75.47,0
10008608,2020-01-01,05:51:32,Import,BE,PORT_40,UG,690722,IMP903,EXP226,452799.02,869.09,867.5637560190901,LINE_MODE_40,38.41,0
10008609,2020-01-01,04:54:48,Import,BE,PORT_20,UG,940350,IMP693,EXP570,265158.03,5100.86,5099.602131669438,LINE_MODE_10,59.95,0
10008610,2020-01-01,08:39:15,Import,BE,PORT_30,UG,071080,IMP856,EXP380,236147.9,7261.32,7259.7113310648865,LINE_MODE_40,75.43,0
10008611,2020-01-01,04:03:42,Import,BE,PORT_20,UG,851712,IMP413,EXP403,385548.14,7152.67,7151.820563924142,LINE_MODE_40,69.48,0
10008612,2020-01-01,23:27:09,Import,BE,PORT_30,UG,071080,IMP646,EXP488,303272.91,9615.42,9615.682256125496,LINE_MODE_40,62.44,0
10008613,2020-01-01,06:10:42,Import,BE,PORT_30,UG,940350,IMP910,EXP967,73995.57,7776.36,7777.142182537681,LINE_MODE_40,28.91,0
10008614,2020-01-01,05:13:27,Import,BE,PORT_20,UG,851712,IMP660,EXP738,28416.11,2319.76,2319.939409790648,LINE_MODE_10,24.66,0
10008615,2020-01-01,11:54:28,Import,BE,PORT_20,UG,940350,IMP965,EXP359,398777.89,7087.03,7088.421667061235,LINE_MODE_40,40.14,0
10008616,2020-01-01,14:15:03,Import,BE,PORT_40,UG,940350,IMP843,EXP225,30775.92,4126.38,4127.705519282541,LINE_MODE_40,52.42,0
10008617,2020-01-01,20:46:51,Import,BE,PORT_30,UG,071080,IMP534,EXP706,493675.78,6013.84,6013.180687488088,LINE_MODE_10,63.4,0
10008618,2020-01-01,01:01:57,Import,BE,PORT_30,UG,620822,IMP225,EXP351,428142.15,2526.21,2525.507792435255,LINE_MODE_10,27.7,0
10008619,2020-01-01,23:20:45,Import,BE,PORT_20,UG,620822,IMP401,EXP426,7147632904.19294,9580.09,9580.09,LINE_MODE_40,54.86,1
10008620,2020-01-01,00:20:57,Import,BE,PORT_20,UG,940350,IMP807,EXP935,237301.36,4979.59,4978.940705512283,LINE_MODE_40,45.2,0
10008621,2020-01-01,23:10:25,Import,BE,PORT_40,UG,940350,IMP401,EXP958,204430.97,2642.12,2639.5198106045227,LINE_MODE_10,38.45,0
10008622,2020-01-01,06:43:28,Import,BE,PORT_30,UG,440890,IMP713,EXP948,192859.02,2859.07,2859.3611461904247,LINE_MODE_10,59.52,0
10008623,2020-01-01,18:53:32,Import,BE,PORT_20,UG,851712,IMP815,EXP488,395477.28,2438.31,2433.9326157942282,LINE_MODE_40,68.27,0
10008624,2020-01-01,10:20:09,Import,BE,PORT_40,UG,071080,IMP344,EXP494,14433.51,4597.58,4596.793656426541,LINE_MODE_10,54.18,0
10008625,2020-01-01,00:47:57,Import,BE,PORT_30,UG,690722,IMP685,EXP487,207002.02,3049.47,12772.151359865627,LINE_MODE_10,72.45,1
10008626,2020-01-01,07:03:49,Import,BE,PORT_30,UG,071080,IMP812,EXP591,293249.73,522.83,2378.2973709013963,LINE_MODE_10,66.48,1
10008627,2020-01-01,03:19:38,Import,BE,PORT_30,UG,620822,IMP887,EXP149,44083.99,4443.56,4445.310065340008,LINE_MODE_40,16.92,0
10008628,2020-01-01,12:05:31,Import,BE,PORT_20,UG,440890,IMP620,EXP665,106701.17,3743.57,3747.762876994834,LINE_MODE_10,41.83,0
10008629,2020-01-01,07:44:55,Import,BE,PORT_30,UG,620822,IMP941,EXP956,492015.13,7666.27,7664.742093880255,LINE_MODE_10,79.75,0
10008630,2020-01-01,01:33:20,Import,BE,PORT_20,UG,940350,IMP851,EXP641,228296.48,4128.7,4132.004568306172,LINE_MODE_40,29.3,0
10008631,2020-01-01,05:26:17,Import,BE,PORT_40,UG,940350,IMP837,EXP462,202190.39,9855.21,9853.219011553698,LINE_MODE_40,53.54,0
10008632,2020-01-01,04:01:57,Import,BE,PORT_30,UG,620822,IMP540,EXP756,383672.7,1490.19,1490.395573255529,LINE_MODE_10,33.09,0
10008633,2020-01-01,02:12:49,Import,BE,PORT_40,UG,690722,IMP557,EXP816,26513.18,6032.86,6032.86,LINE_MODE_10,946.7266775600402,1
10008634,2020-01-01,18:57:18,Import,BE,PORT_20,UG,620822,IMP938,EXP524,378150.49,3016.15,3016.5303506330665,LINE_MODE_10,76.5,0
10008635,2020-01-01,01:21:33,Import,BE,PORT_20,UG,690722,IMP861,EXP266,263675.94,7296.15,7296.270231756445,LINE_MODE_10,30.09,0
10008636,2020-01-01,03:13:42,Import,BE,PORT_20,UG,071080,IMP658,EXP122,376408.93,467.69,469.17230783032136,LINE_MODE_10,21.77,0
10008637,2020-01-01,20:26:25,Import,BE,PORT_20,UG,440890,IMP933,EXP974,437268.39,5903.22,5900.44659872241,LINE_MODE_10,53.44,0
10008638,2020-01-01,01:37:24,Import,BE,PORT_40,UG,440890,IMP174,EXP663,383223.4,2187.39,2189.0764337753103,LINE_MODE_40,43.15,0
10008639,2020-01-01,09:08:31,Import,BE,PORT_30,UG,071080,IMP323,EXP501,213776.53,4041.41,8228.631499916824,LINE_MODE_40,13.86,1
10008640,2020-01-01,11:19:37,Import,BE,PORT_30,UG,940350,IMP887,EXP179,486509.52,6067.62,6070.747664496004,LINE_MODE_40,28.42,0
10008641,2020-01-01,06:18:23,Import,BE,PORT_20,UG,071080,IMP118,EXP989,489973.17,4938.83,4940.174528015866,LINE_MODE_10,35.23,0
10008642,2020-01-01,06:34:25,Import,BE,PORT_20,UG,071080,IMP940,EXP512,59080.94,803.98,808.7793798880988,LINE_MODE_10,68.42,0
10008643,2020-01-01,19:01:11,Import,BE,PORT_20,UG,690722,IMP513,EXP264,466582.84,2100.92,2100.514290952934,LINE_MODE_40,53.97,0
10008644,2020-01-01,20:02:43,Import,BE,PORT_40,UG,940350,IMP351,EXP229,413288.97,6008.71,6006.62310585917,LINE_MODE_10,72.12,0
10008645,2020-01-01,11:17:41,Import,BE,PORT_20,UG,620822,IMP443,EXP586,387339.66,3857.88,3856.794990863919,LINE_MODE_10,21.73,0
10008646,2020-01-01,03:18:04,Import,BE,PORT_20,UG,851712,IMP445,EXP218,447008.9,5019.09,5015.0446377780045,LINE_MODE_10,65.32,0
10008647,2020-01-01,23:09:15,Import,BE,PORT_40,UG,440890,IMP516,EXP617,112462.51,1047.23,1045.1748143781163,LINE_MODE_10,60.31,0
10008648,2020-01-01,02:43:05,Import,BE,PORT_20,UG,851712,IMP204,EXP157,182183.44,4550.2,4548.681191539197,LINE_MODE_40,37.35,0
10008649,2020-01-01,13:38:36,Import,BE,PORT_20,UG,620822,IMP417,EXP303,141735.7,7378.27,7383.134993186585,LINE_MODE_40,60.25,0
10008650,2020-01-01,06:18:04,Import,BE,PORT_20,UG,940350,IMP659,EXP720,403043.53,8888.17,8889.135940933327,LINE_MODE_10,45.9,0
10008651,2020-01-01,00:20:06,Import,BE,PORT_20,UG,851712,IMP172,EXP934,120073.12,4205.37,4200.9490248866205,LINE_MODE_10,59.96,0
10008652,2020-01-01,04:39:43,Import,BE,PORT_20,UG,071080,IMP999,EXP139,214446.51,8437.61,8440.570044629003,LINE_MODE_10,19.88,0
10008653,2020-01-01,14:07:20,Import,BE,PORT_40,UG,440890,IMP442,EXP716,188462.02,3126.19,3129.384130303638,LINE_MODE_40,21.37,0
10008654,2020-01-01,20:58:31,Import,BE,PORT_30,UG,440890,IMP638,EXP400,484790.23,2517.14,2512.614398387384,LINE_MODE_10,13.21,0
10008655,2020-01-01,22:46:06,Import,BE,PORT_40,UG,620822,IMP222,EXP976,105999.71,2631.53,2628.7779612867926,LINE_MODE_40,75.61,0
10008656,2020-01-01,06:30:30,Import,BE,PORT_40,UG,940350,IMP148,EXP908,389686.56,4528.56,4525.260637300644,LINE_MODE_10,43.84,0
10008657,2020-01-01,00:38:05,Import,BE,PORT_20,UG,440890,IMP527,EXP186,480882.63,7969.24,7973.073109705239,LINE_MODE_40,18.57,0
10008658,2020-01-01,02:15:01,Import,BE,PORT_30,UG,690722,IMP556,EXP463,214739.26,3589.37,3591.1756181732326,LINE_MODE_10,17.08,0
10008659,2020-01-01,07:05:45,Import,BE,PORT_40,UG,440890,IMP265,EXP442,153838.78,8027.4,8027.4,LINE_MODE_10,978.0886697474612,1
10008660,2020-01-01,13:27:19,Import,BE,PORT_30,UG,440890,IMP167,EXP509,369776.6,9474.06,9473.719226096615,LINE_MODE_10,23.96,0
10008661,2020-01-01,03:52:43,Import,BE,PORT_40,UG,690722,IMP273,EXP533,160236.0,7152.68,7155.846498968663,LINE_MODE_10,45.97,0
10008662,2020-01-01,16:28:41,Import,BE,PORT_20,UG,940350,IMP609,EXP807,73670.78,7296.96,7295.0955881555865,LINE_MODE_10,13.32,0
10008663,2020-01-01,07:28:22,Import,BE,PORT_30,UG,071080,IMP447,EXP956,5868136166.698155,1215.15,1215.15,LINE_MODE_40,62.8,1
10008664,2020-01-01,09:52:00,Import,BE,PORT_40,UG,071080,IMP287,EXP886,1.7936794085520043,3732.82,3732.82,LINE_MODE_10,44.98,1
10008665,2020-01-01,11:28:06,Import,BE,PORT_40,UG,620822,IMP810,EXP705,379072.58,5690.68,5691.759901059878,LINE_MODE_10,25.5,0
10008666,2020-01-01,20:01:30,Import,BE,PORT_40,UG,690722,IMP960,EXP113,342298.83,2889.34,2889.6760799194053,LINE_MODE_40,37.32,0
10008667,2020-01-01,00:52:33,Import,BE,PORT_20,UG,620822,IMP983,EXP227,355591.42,9219.19,9219.115425455739,LINE_MODE_10,28.72,0
10008668,2020-01-01,11:25:39,Import,BE,PORT_40,UG,851712,IMP803,EXP401,425973.73,6005.43,6007.2356871996,LINE_MODE_10,34.02,0
10008669,2020-01-01,11:03:55,Import,BE,PORT_20,UG,440890,IMP836,EXP381,242471.91,607.52,611.3178431060809,LINE_MODE_40,51.72,0
10008670,2020-01-01,22:14:15,Import,BE,PORT_40,UG,851712,IMP987,EXP398,412074.97,3442.42,3439.5100766065325,LINE_MODE_10,76.2,0
10008671,2020-01-01,07:27:25,Import,BE,PORT_40,UG,071080,IMP746,EXP784,40880.24,2794.29,2790.0698104431644,LINE_MODE_40,22.16,0
10008672,2020-01-01,16:53:19,Import,BE,PORT_40,UG,851712,IMP722,EXP558,62578.43,2193.56,2197.791610464271,LINE_MODE_40,52.07,0
10008673,2020-01-01,15:47:44,Import,BE,PORT_30,UG,940350,IMP609,EXP657,452880.99,4276.53,4276.664364111608,LINE_MODE_40,64.22,0
10008674,2020-01-01,15:25:02,Import,BE,PORT_30,UG,690722,IMP161,EXP472,152644.23,6547.19,6548.62978846969,LINE_MODE_40,70.0,0
10008675,2020-01-01,15:07:15,Import,BE,PORT_40,UG,851712,IMP121,EXP300,154642.35,7836.34,7836.0997941869955,LINE_MODE_40,68.9,0
10008676,2020-01-01,15:12:14,Import,BE,PORT_20,UG,440890,IMP309,EXP745,88898.99,8496.29,8498.225171728225,LINE_MODE_40,39.32,0
10008677,2020-01-01,04:55:31,Import,BE,PORT_20,UG,940350,IMP435,EXP683,285078.26,6136.85,6136.802121084377,LINE_MODE_10,10.12,0
10008678,2020-01-01,23:42:14,Import,BE,PORT_40,UG,940350,IMP779,EXP333,286485.48,2217.47,2216.019466752312,LINE_MODE_10,64.34,0
10008679,2020-01-01,19:18:20,Import,BE,PORT_20,UG,071080,IMP788,EXP684,244751.3,3695.45,3694.198618109045,LINE_MODE_40,58.23,0
10008680,2020-01-01,14:57:06,Import,BE,PORT_30,UG,690722,IMP368,EXP425,344430.01,8502.41,8505.64322527251,LINE_MODE_10,54.6,0
10008681,2020-01-01,03:23:33,Import,BE,PORT_20,UG,440890,IMP481,EXP491,413565.11,417.74,422.02498579713273,LINE_MODE_10,71.3,0
10008682,2020-01-01,10:06:57,Import,BE,PORT_20,UG,940350,IMP525,EXP358,310678.42,644.98,643.9116942727903,LINE_MODE_40,42.34,0
10008683,2020-01-01,19:24:56,Import,BE,PORT_30,UG,440890,IMP790,EXP315,466198.66,7859.37,7860.001684002562,LINE_MODE_10,17.19,0
10008684,2020-01-01,04:38:09,Import,BE,PORT_20,UG,940350,IMP705,EXP552,391061.64,520.1,518.4591008750866,LINE_MODE_10,65.23,0
10008685,2020-01-01,19:22:35,Import,BE,PORT_30,UG,940350,IMP308,EXP283,160891.37,812.15,811.3916555241449,LINE_MODE_40,15.89,0
10008686,2020-01-01,08:36:15,Import,BE,PORT_40,UG,851712,IMP505,EXP870,13802.17,3224.15,3220.2308423481804,LINE_MODE_40,21.38,0
10008687,2020-01-01,15:48:05,Import,BE,PORT_30,UG,071080,IMP977,EXP615,444865.77,3597.9,3599.988195522104,LINE_MODE_40,22.1,0
10008688,2020-01-01,05:55:31,Import,BE,PORT_30,UG,851712,IMP482,EXP795,-6760.55905483687,4744.01,4744.01,LINE_MODE_10,65.67,1
10008689,2020-01-01,05:32:15,Import,BE,PORT_30,UG,071080,IMP338,EXP717,319348.66,7115.1,7118.183158275529,LINE_MODE_10,29.66,0
10008690,2020-01-01,18:54:56,Import,BE,PORT_30,UG,851712,IMP460,EXP404,431993.88,5432.31,5431.939030847664,LINE_MODE_10,79.74,0
10008691,2020-01-01,18:44:08,Import,BE,PORT_20,UG,440890,IMP557,EXP871,330040.31,7210.54,7208.157389640392,LINE_MODE_40,48.4,0
10008692,2020-01-01,06:11:42,Import,BE,PORT_20,UG,440890,IMP300,EXP300,12736.12,1349.0,1349.3230048418457,LINE_MODE_40,39.46,0
10008693,2020-01-01,19:27:23,Import,BE,PORT_30,UG,940350,IMP518,EXP184,4.279096372362228,7688.64,7688.64,LINE_MODE_40,75.14,1
10008694,2020-01-01,14:06:24,Import,BE,PORT_20,UG,620822,IMP351,EXP393,439147.26,2098.9,8138.425543203182,LINE_MODE_40,68.59,1
10008695,2020-01-01,13:59:47,Import,BE,PORT_40,UG,620822,IMP432,EXP799,163936.83,5271.54,5268.7009909053,LINE_MODE_40,74.38,0
10008696,2020-01-01,07:53:27,Import,BE,PORT_40,UG,440890,IMP467,EXP846,211550.36,4918.94,4915.6634832319005,LINE_MODE_40,38.38,0
10008697,2020-01-01,14:28:10,Import,BE,PORT_30,UG,690722,IMP561,EXP160,35425.28,1127.93,1127.93,LINE_MODE_40,931.5783277382715,1
10008698,2020-01-01,18:33:08,Import,BE,PORT_20,UG,440890,IMP214,EXP251,200297.81,2328.86,2324.586766648455,LINE_MODE_40,34.98,0
10008699,2020-01-01,16:33:12,Import,BE,PORT_40,UG,690722,IMP787,EXP861,-4592.34923057096,624.22,624.22,LINE_MODE_40,36.83,1
10008700,2020-01-01,03:40:44,Import,BE,PORT_40,UG,440890,IMP293,EXP587,1.7850619860196348,1452.94,1452.94,LINE_MODE_10,58.8,1
10008701,2020-01-01,01:22:03,Import,BE,PORT_40,UG,851712,IMP288,EXP833,397685.68,3720.22,3721.92566163101,LINE_MODE_10,56.75,0
10008702,2020-01-01,15:49:14,Import,BE,PORT_30,UG,690722,IMP171,EXP156,23851.14,3122.79,13980.877628053491,LINE_MODE_10,69.83,1
10008703,2020-01-01,23:05:29,Import,BE,PORT_30,UG,690722,IMP769,EXP789,57122.46,1695.56,1690.8529148080836,LINE_MODE_40,14.32,0
10008704,2020-01-01,12:52:25,Import,BE,PORT_40,UG,851712,IMP453,EXP338,113933.03,7422.48,7427.2980555277,LINE_MODE_10,49.14,0
10008705,2020-01-01,08:55:22,Import,BE,PORT_30,UG,440890,IMP219,EXP374,345141.79,2206.12,2207.8794508010906,LINE_MODE_10,65.41,0
10008706,2020-01-01,21:31:17,Import,BE,PORT_20,UG,940350,IMP883,EXP318,183733.37,3383.4,3383.5525679688308,LINE_MODE_40,15.87,0
10008707,2020-01-01,03:01:31,Import,BE,PORT_40,UG,851712,IMP888,EXP113,229084.91,4406.98,4405.147159484814,LINE_MODE_40,75.19,0
10008708,2020-01-01,06:08:06,Import,BE,PORT_30,UG,071080,IMP624,EXP758,324707.81,7953.82,7957.3086149340315,LINE_MODE_10,16.83,0
10008709,2020-01-01,20:49:56,Import,BE,PORT_20,UG,071080,IMP991,EXP608,472077.36,331.07,329.2452369241767,LINE_MODE_40,54.83,0
10008710,2020-01-01,08:52:29,Import,BE,PORT_30,UG,851712,IMP202,EXP385,384762.43,2853.01,2854.057808468205,LINE_MODE_10,34.53,0
10008711,2020-01-01,19:08:18,Import,BE,PORT_30,UG,940350,IMP788,EXP589,162024636.47062555,7332.36,7332.36,LINE_MODE_40,78.82,1
10008712,2020-01-01,23:08:40,Import,BE,PORT_30,UG,620822,IMP416,EXP105,217982.78,1577.8,1578.0569746381266,LINE_MODE_10,58.79,0
10008713,2020-01-01,20:14:17,Import,BE,PORT_30,UG,071080,IMP975,EXP841,2050313545.0742857,2477.28,2477.28,LINE_MODE_40,25.58,1
10008714,2020-01-01,09:08:25,Import,BE,PORT_20,UG,071080,IMP484,EXP138,10819.69,3226.28,3231.100238019959,LINE_MODE_40,26.47,0
10008715,2020-01-01,11:11:25,Import,BE,PORT_30,UG,851712,IMP906,EXP243,1.4179624812810376,6072.07,6072.07,LINE_MODE_40,69.63,1
10008716,2020-01-01,18:16:16,Import,BE,PORT_40,UG,620822,IMP394,EXP237,379897.56,4772.53,4769.895267257361,LINE_MODE_40,71.95,0
10008717,2020-01-01,10:22:36,Import,BE,PORT_30,UG,851712,IMP582,EXP662,372040.55,8405.08,8407.685710827194,LINE_MODE_40,22.37,0
10008718,2020-01-01,22:41:47,Import,BE,PORT_20,UG,940350,IMP915,EXP469,483340.91,9874.42,9871.45885816444,LINE_MODE_10,22.99,0
10008719,2020-01-01,03:06:40,Import,BE,PORT_40,UG,071080,IMP289,EXP837,465182.59,4629.11,4628.412834178316,LINE_MODE_10,36.59,0
10008720,2020-01-01,12:16:28,Import,BE,PORT_30,UG,851712,IMP970,EXP925,316967.41,1029.31,1029.7393720789485,LINE_MODE_10,70.52,0
10008721,2020-01-01,17:17:22,Import,BE,PORT_40,UG,940350,IMP155,EXP842,93997.56,6368.94,6364.5950028387015,LINE_MODE_40,57.55,0
10008722,2020-01-01,17:29:08,Import,BE,PORT_20,UG,440890,IMP690,EXP588,-5404.0607381165,2989.77,2989.77,LINE_MODE_10,37.8,1
10008723,2020-01-01,16:55:45,Import,BE,PORT_40,UG,940350,IMP104,EXP906,421769.56,441.19,438.2383098202282,LINE_MODE_40,22.45,0
10008724,2020-01-01,00:46:38,Import,BE,PORT_40,UG,690722,IMP987,EXP276,94992.87,7062.61,7064.727403066024,LINE_MODE_40,33.89,0
10008725,2020-01-01,00:11:11,Import,BE,PORT_30,UG,940350,IMP776,EXP158,276719.31,895.7,900.501449598281,LINE_MODE_40,30.08,0
10008726,2020-01-01,01:00:34,Import,BE,PORT_30,UG,940350,IMP627,EXP526,-9917.424712411032,899.51,899.51,LINE_MODE_40,54.72,1
10008727,2020-01-01,23:44:27,Import,BE,PORT_40,UG,440890,IMP203,EXP397,336560.94,5887.54,5887.069810739862,LINE_MODE_40,21.55,0
10008728,2020-01-01,23:20:43,Import,BE,PORT_30,UG,620822,IMP710,EXP931,460850.26,781.89,786.0078712982726,LINE_MODE_40,23.42,0
10008729,2020-01-01,18:13:14,Import,BE,PORT_20,UG,071080,IMP944,EXP850,425525.17,8693.17,8693.17,LINE_MODE_10,749.3726209767497,1
10008730,2020-01-01,13:35:24,Import,BE,PORT_30,UG,620822,IMP578,EXP238,30807.95,6229.65,6229.611325094555,LINE_MODE_40,69.25,0
10008731,2020-01-01,12:57:55,Import,BE,PORT_20,UG,690722,IMP347,EXP547,325815.8,6924.73,6925.273681338394,LINE_MODE_40,28.68,0
10008732,2020-01-01,02:14:40,Import,BE,PORT_30,UG,690722,IMP251,EXP921,75326.95,3503.71,3501.3371250885143,LINE_MODE_40,17.3,0
10008733,2020-01-01,03:23:51,Import,BE,PORT_40,UG,690722,IMP333,EXP491,131419.96,134.73,137.50037606812637,LINE_MODE_10,27.74,0
10008734,2020-01-01,07:52:20,Import,BE,PORT_40,UG,620822,IMP147,EXP228,-7554.750014918857,7146.3,7146.3,LINE_MODE_40,78.33,1
10008735,2020-01-01,09:02:42,Import,BE,PORT_20,UG,620822,IMP323,EXP260,76728.8,3463.37,3465.069378884945,LINE_MODE_40,47.21,0
10008736,2020-01-01,05:56:29,Import,BE,PORT_40,UG,940350,IMP182,EXP375,447735.32,2930.88,2928.779007827807,LINE_MODE_10,44.32,0
10008737,2020-01-01,22:23:51,Import,BE,PORT_20,UG,620822,IMP936,EXP300,301407.62,1429.58,1430.3903775371048,LINE_MODE_40,64.41,0
10008738,2020-01-01,03:30:07,Import,BE,PORT_40,UG,071080,IMP963,EXP141,300185.24,2316.59,7552.508960889624,LINE_MODE_10,79.24,1
10008739,2020-01-01,21:10:52,Import,BE,PORT_40,UG,940350,IMP589,EXP984,234550.56,8257.98,8262.321387633923,LINE_MODE_10,54.66,0
10008740,2020-01-01,20:33:24,Import,BE,PORT_30,UG,440890,IMP430,EXP612,249169.42,3778.58,3775.8047495744913,LINE_MODE_40,70.68,0
10008741,2020-01-01,15:16:05,Import,BE,PORT_20,UG,690722,IMP769,EXP558,162860.79,3345.27,3340.7413671299346,LINE_MODE_40,36.91,0
10008742,2020-01-01,15:44:29,Import,BE,PORT_40,UG,851712,IMP920,EXP708,247691.56,6539.67,6543.24066271971,LINE_MODE_40,39.66,0
10008743,2020-01-01,05:29:49,Import,BE,PORT_30,UG,851712,IMP515,EXP116,188334.41,4816.45,4819.8364564683525,LINE_MODE_40,31.3,0
10008744,2020-01-01,20:36:30,Import,BE,PORT_40,UG,940350,IMP538,EXP898,152924.69,2617.31,2616.785912502801,LINE_MODE_40,14.46,0
10008745,2020-01-01,14:43:01,Import,BE,PORT_20,UG,071080,IMP632,EXP155,401019.26,9659.11,9659.272717386059,LINE_MODE_40,46.49,0
10008746,2020-01-01,13:38:45,Import,BE,PORT_40,UG,690722,IMP324,EXP977,251920.34,3549.59,3553.472871673192,LINE_MODE_10,28.42,0
10008747,2020-01-01,00:32:26,Import,BE,PORT_30,UG,851712,IMP959,EXP160,399150659.54014987,3275.68,3275.68,LINE_MODE_40,46.58,1
10008748,2020-01-01,15:33:59,Import,BE,PORT_30,UG,940350,IMP167,EXP105,321257.56,6703.32,6700.822992475101,LINE_MODE_40,56.35,0
10008749,2020-01-01,15:50:27,Import,BE,PORT_20,UG,940350,IMP361,EXP205,367839.64,4208.67,4204.403849211814,LINE_MODE_10,56.99,0
10008750,2020-01-01,23:24:33,Import,BE,PORT_40,UG,851712,IMP539,EXP839,433851.19,5851.97,5856.558131757861,LINE_MODE_40,34.62,0
10008751,2020-01-01,19:11:44,Import,BE,PORT_30,UG,851712,IMP445,EXP565,33605.4,237.4,234.58164984499794,LINE_MODE_40,36.51,0
10008752,2020-01-01,01:42:19,Import,BE,PORT_40,UG,690722,IMP607,EXP948,471844.96,687.38,687.6295854366838,LINE_MODE_40,22.89,0
10008753,2020-01-01,02:05:40,Import,BE,PORT_40,UG,620822,IMP164,EXP721,227661.25,2989.6,2987.5230561433723,LINE_MODE_40,39.57,0
10008754,2020-01-01,05:31:53,Import,BE,PORT_40,UG,851712,IMP232,EXP550,59183.41,6439.16,6434.7171893216155,LINE_MODE_40,49.41,0
10008755,2020-01-01,22:31:23,Import,BE,PORT_20,UG,940350,IMP569,EXP379,196608.05,2881.82,2884.327646312486,LINE_MODE_40,43.75,0
10008756,2020-01-01,01:00:38,Import,BE,PORT_20,UG,690722,IMP568,EXP403,188209.54,4692.37,4696.367815741616,LINE_MODE_10,56.51,0
10008757,2020-01-01,00:23:43,Import,BE,PORT_20,UG,940350,IMP944,EXP119,366255.8,8399.37,8403.892344393138,LINE_MODE_10,72.2,0
10008758,2020-01-01,14:03:24,Import,BE,PORT_20,UG,071080,IMP824,EXP816,364003.79,9998.91,9994.534553797845,LINE_MODE_40,59.25,0
10008759,2020-01-01,21:09:33,Import,BE,PORT_20,UG,690722,IMP906,EXP928,457629.0,5623.7,5622.185234662906,LINE_MODE_10,34.64,0
10008760,2020-01-01,15:59:04,Import,BE,PORT_20,UG,620822,IMP119,EXP650,296710.0,8624.34,8626.036513083835,LINE_MODE_40,60.57,0
10008761,2020-01-01,00:00:12,Import,BE,PORT_30,UG,440890,IMP618,EXP427,126889.34,9598.67,9601.739153899465,LINE_MODE_40,77.3,0
10008762,2020-01-01,03:55:26,Import,BE,PORT_20,UG,620822,IMP687,EXP800,188180.26,8470.23,8475.159409185775,LINE_MODE_10,74.83,0
10008763,2020-01-01,01:49:54,Import,BE,PORT_20,UG,940350,IMP979,EXP904,163018.3,7062.45,7066.579018881877,LINE_MODE_40,78.04,0
10008764,2020-01-01,03:43:01,Import,BE,PORT_20,UG,940350,IMP656,EXP790,53502.56,4755.23,4756.350169760422,LINE_MODE_10,74.23,0
10008765,2020-01-01,06:51:28,Import,BE,PORT_30,UG,440890,IMP317,EXP172,376646.69,1910.28,1914.390174683767,LINE_MODE_10,79.99,0
